customer_id,segment_true,region,signup_date
CUST01761,Regular,Bengaluru,2025-02-27
CUST01762,Regular,Bengaluru,2024-01-28
CUST01763,Regular,Chennai,2025-01-19
CUST01764,Loyal,Bengaluru,2024-10-12
CUST01765,Loyal,Bengaluru,2024-07-30
CUST01766,Loyal,Delhi NCR,2024-06-23
CUST01767,One-time,Pune,2024-02-10
CUST01768,Loyal,Bengaluru,2024-12-17
CUST01769,Loyal,Mumbai,2024-11-14
CUST01770,One-time,Pune,2025-02-14
CUST01771,Occasional,Pune,2024-11-15
CUST01772,Occasional,Delhi NCR,2025-02-23
CUST01773,Occasional,Mumbai,2025-01-23
CUST01774,One-time,Bengaluru,2024-07-05
CUST01775,Occasional,Mumbai,2024-11-04
CUST01776,Occasional,Mumbai,2024-04-25
CUST01777,Occasional,Bengaluru,2024-12-14
CUST01778,Regular,Mumbai,2024-09-23
CUST01779,Regular,Delhi NCR,2024-07-11
CUST01780,Regular,Pune,2024-10-02
CUST01781,Regular,Delhi NCR,2024-05-01
CUST01782,Occasional,Kolkata,2024-09-29
CUST01783,Regular,Chennai,2024-07-26
CUST01784,Regular,Bengaluru,2024-05-20
CUST01785,Regular,Kolkata,2025-03-03
CUST01786,One-time,Chennai,2024-01-28
CUST01787,Regular,Delhi NCR,2024-11-27
CUST01788,Occasional,Hyderabad,2024-04-01
CUST01789,One-time,Mumbai,2024-04-07
CUST01790,Loyal,Pune,2024-03-08
CUST01791,Occasional,Bengaluru,2024-02-14
CUST01792,Regular,Mumbai,2024-02-24
CUST01793,Regular,Delhi NCR,2024-12-30
CUST01794,Occasional,Kolkata,2025-02-09
CUST01795,One-time,Delhi NCR,2024-09-13
CUST01796,Regular,Mumbai,2024-01-07
CUST01797,Occasional,Mumbai,2025-01-13
CUST01798,Regular,Bengaluru,2024-09-20
CUST01799,Occasional,Chennai,2024-08-16
CUST01800,Occasional,Hyderabad,2025-02-18
CUST01801,Occasional,Bengaluru,2024-06-28
CUST01802,Occasional,Mumbai,2024-06-06
CUST01803,Loyal,Mumbai,2024-12-07
CUST01804,Occasional,Bengaluru,2024-08-18
CUST01805,Occasional,Hyderabad,2024-11-09
CUST01806,Occasional,Hyderabad,2024-10-31
CUST01807,Loyal,Delhi NCR,2025-01-02
CUST01808,Regular,Bengaluru,2024-05-18
CUST01809,Regular,Bengaluru,2024-02-01
CUST01810,Loyal,Bengaluru,2024-07-28
CUST01811,Regular,Bengaluru,2024-10-10
CUST01812,Regular,Pune,2024-12-23
CUST01813,Occasional,Bengaluru,2024-04-26
CUST01814,Regular,Kolkata,2024-11-22
CUST01815,One-time,Bengaluru,2024-12-30
CUST01816,Occasional,Mumbai,2024-12-20
CUST01817,Occasional,Delhi NCR,2024-12-19
CUST01818,Regular,Bengaluru,2025-03-08
CUST01819,Regular,Bengaluru,2024-10-16
CUST01820,Occasional,Bengaluru,2024-06-11
CUST01821,One-time,Pune,2024-07-10
CUST01822,Regular,Delhi NCR,2024-11-23
CUST01823,Occasional,Pune,2024-04-13
CUST01824,Occasional,Pune,2024-09-21
CUST01825,Occasional,Delhi NCR,2024-09-07
CUST01826,Loyal,Delhi NCR,2024-10-18
CUST01827,Occasional,Mumbai,2024-07-03
CUST01828,Regular,Delhi NCR,2024-11-20
CUST01829,One-time,Hyderabad,2024-02-01
CUST01830,Regular,Chennai,2024-11-24
CUST01831,Regular,Bengaluru,2024-12-21
CUST01832,One-time,Delhi NCR,2025-01-22
CUST01833,Regular,Pune,2025-02-08
CUST01834,Regular,Hyderabad,2024-06-02
CUST01835,Regular,Delhi NCR,2024-01-21
CUST01836,Loyal,Hyderabad,2024-10-13
CUST01837,Loyal,Mumbai,2024-02-09
CUST01838,Regular,Mumbai,2024-05-02
CUST01839,Occasional,Mumbai,2024-11-03
CUST01840,Occasional,Mumbai,2024-09-17
CUST01841,Loyal,Chennai,2024-09-22
CUST01842,Occasional,Bengaluru,2024-11-25
CUST01843,Regular,Delhi NCR,2024-03-13
CUST01844,One-time,Bengaluru,2024-12-12
CUST01845,Regular,Delhi NCR,2024-09-13
CUST01846,Occasional,Delhi NCR,2024-07-03
CUST01847,Regular,Mumbai,2024-07-22
CUST01848,Occasional,Pune,2024-08-10
CUST01849,Regular,Mumbai,2024-08-29
CUST01850,Occasional,Hyderabad,2024-05-26
CUST01851,Regular,Mumbai,2024-04-07
CUST01852,One-time,Hyderabad,2024-03-15
CUST01853,Occasional,Hyderabad,2024-05-29
CUST01854,Occasional,Mumbai,2024-04-24
CUST01855,One-time,Mumbai,2024-08-14
CUST01856,One-time,Kolkata,2025-02-03
CUST01857,Regular,Bengaluru,2024-02-17
CUST01858,Regular,Pune,2024-05-15
CUST01859,Regular,Mumbai,2024-01-22
CUST01860,Regular,Delhi NCR,2025-03-02
CUST01861,Occasional,Bengaluru,2024-11-02
CUST01862,One-time,Chennai,2024-04-15
CUST01863,One-time,Delhi NCR,2024-06-30
CUST01864,Occasional,Hyderabad,2024-11-12
CUST01865,Occasional,Pune,2025-02-23
CUST01866,One-time,Mumbai,2024-09-08
CUST01867,One-time,Delhi NCR,2024-04-28
CUST01868,Regular,Delhi NCR,2024-11-01
CUST01869,Occasional,Bengaluru,2024-10-27
CUST01870,One-time,Pune,2024-10-09
CUST01871,Regular,Bengaluru,2024-01-21
CUST01872,Regular,Delhi NCR,2024-11-05
CUST01873,One-time,Pune,2024-01-09
CUST01874,One-time,Bengaluru,2025-01-31
CUST01875,One-time,Bengaluru,2025-01-21
CUST01876,Occasional,Bengaluru,2024-09-03
CUST01877,Regular,Delhi NCR,2024-10-09
CUST01878,Regular,Pune,2024-01-30
CUST01879,Occasional,Delhi NCR,2025-01-17
CUST01880,Occasional,Delhi NCR,2024-04-28
CUST01881,Occasional,Mumbai,2024-04-24
CUST01882,Occasional,Bengaluru,2024-11-06
CUST01883,Regular,Pune,2025-02-15
CUST01884,Occasional,Delhi NCR,2024-08-04
CUST01885,Regular,Chennai,2024-08-10
CUST01886,Regular,Chennai,2024-08-28
CUST01887,Loyal,Mumbai,2024-05-07
CUST01888,Regular,Pune,2024-09-18
CUST01889,One-time,Delhi NCR,2025-02-24
CUST01890,Regular,Kolkata,2024-06-16
CUST01891,Regular,Delhi NCR,2024-12-04
CUST01892,Occasional,Delhi NCR,2024-12-04
CUST01893,Occasional,Bengaluru,2025-01-07
CUST01894,Loyal,Delhi NCR,2024-11-12
CUST01895,Regular,Pune,2025-02-07
CUST01896,Regular,Bengaluru,2024-11-08
CUST01897,Occasional,Delhi NCR,2025-03-03
CUST01898,Regular,Bengaluru,2024-11-09
CUST01899,Loyal,Chennai,2025-01-01
CUST01900,Loyal,Hyderabad,2025-01-24
CUST01901,Occasional,Bengaluru,2025-03-06
CUST01902,Loyal,Delhi NCR,2024-09-17
CUST01903,One-time,Mumbai,2024-11-07
CUST01904,Regular,Chennai,2025-02-27
CUST01905,Occasional,Pune,2024-06-15
CUST01906,Regular,Bengaluru,2024-02-22
CUST01907,Regular,Chennai,2025-01-22
CUST01908,Loyal,Mumbai,2024-10-03
CUST01909,One-time,Pune,2024-07-06
CUST01910,One-time,Mumbai,2024-11-10
CUST01911,Loyal,Mumbai,2024-01-15
CUST01912,Regular,Bengaluru,2024-07-28
CUST01913,One-time,Delhi NCR,2024-04-26
CUST01914,Occasional,Kolkata,2024-05-06
CUST01915,Regular,Delhi NCR,2025-02-28
CUST01916,Regular,Hyderabad,2024-08-28
CUST01917,Occasional,Hyderabad,2024-03-02
CUST01918,Occasional,Pune,2024-06-08
CUST01919,Occasional,Chennai,2024-04-16
CUST01920,One-time,Delhi NCR,2025-02-02
CUST01921,Regular,Delhi NCR,2024-05-07
CUST01922,Regular,Mumbai,2024-06-05
CUST01923,Regular,Delhi NCR,2024-05-26
CUST01924,Regular,Chennai,2024-03-17
CUST01925,Regular,Bengaluru,2024-12-07
CUST01926,Loyal,Delhi NCR,2024-09-09
CUST01927,Regular,Mumbai,2024-07-10
CUST01928,Occasional,Bengaluru,2024-06-22
CUST01929,Loyal,Pune,2024-10-19
CUST01930,Regular,Delhi NCR,2024-02-12
CUST01931,Occasional,Hyderabad,2025-02-12
CUST01932,Occasional,Pune,2024-09-04
CUST01933,Occasional,Hyderabad,2024-04-09
CUST01934,One-time,Delhi NCR,2024-08-23
CUST01935,Occasional,Pune,2025-01-08
CUST01936,Loyal,Mumbai,2024-03-16
CUST01937,Regular,Delhi NCR,2024-08-17
CUST01938,Occasional,Hyderabad,2024-09-18
CUST01939,Regular,Pune,2024-12-20
CUST01940,Loyal,Mumbai,2024-09-05
CUST01941,Regular,Chennai,2024-11-18
CUST01942,Regular,Mumbai,2024-12-04
CUST01943,Regular,Bengaluru,2025-01-25
CUST01944,Regular,Kolkata,2024-06-07
CUST01945,One-time,Bengaluru,2024-11-04
CUST01946,One-time,Hyderabad,2024-04-18
CUST01947,Regular,Bengaluru,2025-01-04
CUST01948,One-time,Hyderabad,2025-02-20
CUST01949,Loyal,Pune,2024-05-08
CUST01950,One-time,Pune,2024-09-02
CUST01951,One-time,Delhi NCR,2024-12-26
CUST01952,Loyal,Hyderabad,2024-01-12
CUST01953,Occasional,Delhi NCR,2024-11-04
CUST01954,One-time,Kolkata,2024-12-25
CUST01955,One-time,Delhi NCR,2025-01-16
CUST01956,One-time,Delhi NCR,2024-03-27
CUST01957,Occasional,Chennai,2024-11-27
CUST01958,Loyal,Delhi NCR,2024-12-10
CUST01959,One-time,Delhi NCR,2024-01-02
CUST01960,Occasional,Pune,2024-11-04
CUST01961,Occasional,Mumbai,2024-10-01
CUST01962,Regular,Mumbai,2025-02-28
CUST01963,Occasional,Bengaluru,2024-01-19
CUST01964,Regular,Delhi NCR,2025-02-26
CUST01965,Occasional,Delhi NCR,2024-09-07
CUST01966,Loyal,Mumbai,2024-04-30
CUST01967,Occasional,Delhi NCR,2024-06-18
CUST01968,One-time,Delhi NCR,2024-12-01
CUST01969,Regular,Mumbai,2025-03-12
CUST01970,Occasional,Pune,2024-05-18
CUST01971,Regular,Pune,2025-03-06
CUST01972,One-time,Mumbai,2024-10-02
CUST01973,Occasional,Delhi NCR,2024-03-25
CUST01974,Regular,Chennai,2024-09-18
CUST01975,Regular,Bengaluru,2024-12-17
CUST01976,Regular,Delhi NCR,2024-01-24
CUST01977,Regular,Bengaluru,2024-02-04
CUST01978,One-time,Mumbai,2024-01-03
CUST01979,Occasional,Hyderabad,2024-09-06
CUST01980,Regular,Chennai,2024-01-26
CUST01981,One-time,Chennai,2025-02-12
CUST01982,Regular,Delhi NCR,2024-02-26
CUST01983,One-time,Delhi NCR,2024-02-01
CUST01984,Regular,Mumbai,2024-04-22
CUST01985,Occasional,Delhi NCR,2024-11-30
CUST01986,One-time,Delhi NCR,2025-02-01
CUST01987,Regular,Pune,2024-04-19
CUST01988,Occasional,Mumbai,2024-08-15
CUST01989,One-time,Chennai,2024-12-04
CUST01990,Regular,Mumbai,2024-12-15
CUST01991,Loyal,Mumbai,2024-03-07
CUST01992,Occasional,Chennai,2025-01-02
CUST01993,Regular,Pune,2025-01-14
CUST01994,Loyal,Delhi NCR,2024-11-17
CUST01995,Regular,Bengaluru,2024-08-18
CUST01996,Occasional,Delhi NCR,2024-06-20
CUST01997,Regular,Mumbai,2025-01-24
CUST01998,Regular,Bengaluru,2025-01-13
CUST01999,One-time,Delhi NCR,2024-08-14
CUST02000,Occasional,Pune,2024-11-21
CUST02001,One-time,Mumbai,2024-06-24
CUST02002,Regular,Pune,2024-11-21
CUST02003,One-time,Hyderabad,2024-02-09
CUST02004,Occasional,Mumbai,2025-01-29
CUST02005,Loyal,Mumbai,2024-08-13
CUST02006,One-time,Bengaluru,2024-09-19
CUST02007,Regular,Hyderabad,2024-03-23
CUST02008,Loyal,Pune,2024-08-19
CUST02009,Regular,Pune,2024-01-02
CUST02010,Occasional,Delhi NCR,2025-01-24
CUST02011,Loyal,Delhi NCR,2024-11-24
CUST02012,Regular,Bengaluru,2024-07-18
CUST02013,Loyal,Mumbai,2025-01-01
CUST02014,Regular,Hyderabad,2024-12-21
CUST02015,Regular,Mumbai,2024-02-22
CUST02016,Occasional,Delhi NCR,2024-01-24
CUST02017,Regular,Bengaluru,2024-04-21
CUST02018,Loyal,Bengaluru,2024-01-01
CUST02019,Occasional,Pune,2024-09-08
CUST02020,Regular,Bengaluru,2024-08-19
CUST02021,Occasional,Chennai,2024-08-23
CUST02022,Loyal,Chennai,2024-02-02
CUST02023,Loyal,Chennai,2025-02-06
CUST02024,Regular,Pune,2025-03-03
CUST02025,Regular,Pune,2024-09-15
CUST02026,Regular,Pune,2024-01-03
CUST02027,One-time,Bengaluru,2024-06-22
CUST02028,Regular,Delhi NCR,2024-11-10
CUST02029,Occasional,Bengaluru,2024-11-23
CUST02030,Occasional,Mumbai,2024-04-16
CUST02031,Loyal,Mumbai,2024-12-26
CUST02032,Occasional,Chennai,2025-02-27
CUST02033,Regular,Mumbai,2024-08-10
CUST02034,Regular,Bengaluru,2024-06-16
CUST02035,Loyal,Pune,2024-08-18
CUST02036,Occasional,Mumbai,2024-01-12
CUST02037,One-time,Chennai,2024-08-17
CUST02038,Loyal,Mumbai,2024-01-12
CUST02039,Occasional,Chennai,2024-01-16
CUST02040,Occasional,Hyderabad,2024-08-30
CUST02041,Regular,Delhi NCR,2024-08-11
CUST02042,Occasional,Mumbai,2025-03-08
CUST02043,Occasional,Delhi NCR,2024-08-10
CUST02044,One-time,Delhi NCR,2025-03-05
CUST02045,One-time,Delhi NCR,2024-12-19
CUST02046,Loyal,Kolkata,2024-05-27
CUST02047,Regular,Delhi NCR,2025-02-09
CUST02048,Occasional,Chennai,2024-07-30
CUST02049,Loyal,Mumbai,2024-09-17
CUST02050,Regular,Kolkata,2024-02-13
CUST02051,One-time,Delhi NCR,2024-04-03
CUST02052,Loyal,Bengaluru,2024-08-16
CUST02053,Regular,Bengaluru,2024-04-28
CUST02054,One-time,Mumbai,2024-09-19
CUST02055,Regular,Hyderabad,2024-02-05
CUST02056,Regular,Delhi NCR,2024-04-19
CUST02057,One-time,Bengaluru,2024-10-18
CUST02058,Regular,Bengaluru,2024-09-25
CUST02059,Loyal,Pune,2025-03-06
CUST02060,Loyal,Mumbai,2025-01-29
CUST02061,One-time,Mumbai,2024-12-21
CUST02062,Regular,Mumbai,2024-01-01
CUST02063,Occasional,Delhi NCR,2024-09-20
CUST02064,Loyal,Mumbai,2024-04-10
CUST02065,Regular,Chennai,2024-04-26
CUST02066,One-time,Bengaluru,2024-04-01
CUST02067,Occasional,Pune,2024-07-18
CUST02068,One-time,Delhi NCR,2024-02-24
CUST02069,Regular,Delhi NCR,2024-08-20
CUST02070,Occasional,Bengaluru,2024-03-13
CUST02071,One-time,Delhi NCR,2024-08-07
CUST02072,Regular,Delhi NCR,2024-10-01
CUST02073,Regular,Bengaluru,2024-03-19
CUST02074,One-time,Bengaluru,2024-02-14
CUST02075,Regular,Kolkata,2024-12-19
CUST02076,Occasional,Delhi NCR,2024-11-19
CUST02077,One-time,Bengaluru,2024-04-24
CUST02078,Regular,Mumbai,2025-01-23
CUST02079,Regular,Delhi NCR,2024-04-06
CUST02080,Loyal,Pune,2025-02-09
CUST02081,Regular,Mumbai,2024-02-19
CUST02082,Regular,Bengaluru,2024-10-16
CUST02083,Occasional,Delhi NCR,2024-01-09
CUST02084,Regular,Mumbai,2024-03-27
CUST02085,Occasional,Kolkata,2024-06-26
CUST02086,Regular,Delhi NCR,2024-02-07
CUST02087,Regular,Hyderabad,2024-07-19
CUST02088,Regular,Delhi NCR,2024-04-11
CUST02089,Occasional,Kolkata,2024-02-13
CUST02090,Regular,Delhi NCR,2025-02-25
CUST02091,Regular,Delhi NCR,2025-03-06
CUST02092,One-time,Hyderabad,2025-02-25
CUST02093,Occasional,Delhi NCR,2024-03-08
CUST02094,Regular,Delhi NCR,2024-06-16
CUST02095,One-time,Kolkata,2024-05-23
CUST02096,Regular,Bengaluru,2024-05-22
CUST02097,Loyal,Pune,2024-07-01
CUST02098,Regular,Pune,2024-08-11
CUST02099,Loyal,Hyderabad,2024-07-31
CUST02100,Regular,Chennai,2024-05-07
CUST02101,Occasional,Bengaluru,2025-03-05
CUST02102,Loyal,Delhi NCR,2025-03-05
CUST02103,One-time,Mumbai,2024-05-25
CUST02104,One-time,Pune,2024-04-06
CUST02105,Occasional,Hyderabad,2024-08-21
CUST02106,Occasional,Bengaluru,2024-06-10
CUST02107,Occasional,Mumbai,2025-03-08
CUST02108,One-time,Delhi NCR,2024-07-07
CUST02109,Regular,Bengaluru,2024-01-18
CUST02110,Regular,Chennai,2024-02-24
CUST02111,Occasional,Mumbai,2024-02-02
CUST02112,Occasional,Pune,2024-06-16
CUST02113,Regular,Hyderabad,2024-05-18
CUST02114,Occasional,Kolkata,2025-01-10
CUST02115,Loyal,Mumbai,2025-01-25
CUST02116,One-time,Chennai,2024-03-02
CUST02117,Regular,Pune,2025-02-17
CUST02118,Loyal,Hyderabad,2024-09-12
CUST02119,Loyal,Mumbai,2024-05-14
CUST02120,Regular,Bengaluru,2024-06-27
CUST02121,Regular,Pune,2024-07-12
CUST02122,Loyal,Delhi NCR,2024-03-15
CUST02123,Regular,Bengaluru,2025-01-14
CUST02124,Regular,Bengaluru,2024-01-06
CUST02125,Regular,Bengaluru,2024-01-31
CUST02126,Regular,Mumbai,2024-04-29
CUST02127,Regular,Bengaluru,2024-03-03
CUST02128,Regular,Mumbai,2024-01-28
CUST02129,Loyal,Chennai,2024-06-16
CUST02130,Loyal,Kolkata,2024-06-14
CUST02131,Regular,Delhi NCR,2024-02-24
CUST02132,Occasional,Mumbai,2024-12-20
CUST02133,One-time,Mumbai,2025-01-21
CUST02134,One-time,Bengaluru,2024-11-11
CUST02135,Occasional,Chennai,2024-08-16
CUST02136,Occasional,Bengaluru,2025-02-18
CUST02137,Regular,Mumbai,2024-06-02
CUST02138,Occasional,Mumbai,2024-07-06
CUST02139,Occasional,Delhi NCR,2024-01-07
CUST02140,One-time,Chennai,2024-11-06
CUST02141,One-time,Pune,2024-02-10
CUST02142,Regular,Bengaluru,2024-10-18
CUST02143,Occasional,Delhi NCR,2024-12-08
CUST02144,One-time,Chennai,2024-04-05
CUST02145,Regular,Delhi NCR,2024-09-25
CUST02146,One-time,Chennai,2024-05-12
CUST02147,Loyal,Chennai,2024-06-23
CUST02148,One-time,Bengaluru,2024-08-20
CUST02149,Occasional,Chennai,2024-04-19
CUST02150,Loyal,Delhi NCR,2024-12-14
CUST02151,Occasional,Pune,2024-06-21
CUST02152,Loyal,Mumbai,2024-07-21
CUST02153,Occasional,Bengaluru,2024-12-22
CUST02154,Occasional,Mumbai,2024-04-09
CUST02155,Occasional,Mumbai,2024-07-17
CUST02156,One-time,Mumbai,2025-03-11
CUST02157,Loyal,Delhi NCR,2024-06-24
CUST02158,Regular,Bengaluru,2024-02-20
CUST02159,Regular,Bengaluru,2024-05-04
CUST02160,Loyal,Delhi NCR,2025-02-22
CUST02161,Regular,Kolkata,2024-11-28
CUST02162,Regular,Kolkata,2024-12-20
CUST02163,Regular,Mumbai,2024-04-21
CUST02164,Regular,Delhi NCR,2025-01-02
CUST02165,One-time,Pune,2024-06-21
CUST02166,Regular,Hyderabad,2024-12-14
CUST02167,One-time,Delhi NCR,2025-01-20
CUST02168,Regular,Hyderabad,2024-04-01
CUST02169,Regular,Mumbai,2025-02-15
CUST02170,Occasional,Delhi NCR,2024-10-04
CUST02171,Regular,Pune,2024-11-16
CUST02172,Regular,Pune,2024-11-27
CUST02173,Occasional,Chennai,2024-03-14
CUST02174,Regular,Mumbai,2024-11-22
CUST02175,Regular,Mumbai,2024-04-03
CUST02176,Occasional,Mumbai,2024-04-28
CUST02177,Regular,Mumbai,2024-02-21
CUST02178,One-time,Mumbai,2024-03-20
CUST02179,Regular,Bengaluru,2025-03-04
CUST02180,One-time,Bengaluru,2024-05-23
CUST02181,Occasional,Pune,2024-06-18
CUST02182,One-time,Delhi NCR,2024-07-29
CUST02183,One-time,Mumbai,2024-11-08
CUST02184,Loyal,Pune,2024-09-08
CUST02185,Occasional,Mumbai,2024-08-22
CUST02186,Regular,Chennai,2025-01-01
CUST02187,One-time,Mumbai,2024-08-05
CUST02188,Occasional,Bengaluru,2024-12-02
CUST02189,Regular,Chennai,2025-02-02
CUST02190,One-time,Bengaluru,2024-10-23
CUST02191,Loyal,Pune,2024-01-16
CUST02192,Occasional,Pune,2024-04-25
CUST02193,Occasional,Mumbai,2024-09-27
CUST02194,Loyal,Pune,2024-07-28
CUST02195,Occasional,Chennai,2024-05-04
CUST02196,One-time,Kolkata,2024-05-26
CUST02197,Loyal,Bengaluru,2024-02-04
CUST02198,Occasional,Delhi NCR,2024-04-12
CUST02199,Regular,Hyderabad,2024-12-08
CUST02200,Occasional,Bengaluru,2024-01-05
CUST02201,Loyal,Delhi NCR,2025-01-01
CUST02202,One-time,Mumbai,2024-05-28
CUST02203,One-time,Mumbai,2024-12-19
CUST02204,Regular,Bengaluru,2024-04-22
CUST02205,Regular,Mumbai,2024-12-29
CUST02206,Occasional,Mumbai,2024-09-07
CUST02207,Occasional,Mumbai,2025-01-07
CUST02208,Regular,Chennai,2024-01-28
CUST02209,Regular,Mumbai,2024-12-15
CUST02210,Loyal,Mumbai,2024-04-28
CUST02211,One-time,Bengaluru,2024-06-06
CUST02212,Regular,Delhi NCR,2024-01-20
CUST02213,One-time,Kolkata,2025-02-21
CUST02214,Regular,Chennai,2024-10-07
CUST02215,One-time,Delhi NCR,2025-03-05
CUST02216,Loyal,Bengaluru,2024-09-05
CUST02217,Loyal,Delhi NCR,2024-03-10
CUST02218,One-time,Mumbai,2024-05-27
CUST02219,One-time,Delhi NCR,2024-07-11
CUST02220,Regular,Mumbai,2024-03-05
CUST02221,Regular,Mumbai,2025-02-11
CUST02222,Regular,Bengaluru,2025-02-23
CUST02223,Regular,Mumbai,2024-09-03
CUST02224,Regular,Mumbai,2024-09-12
CUST02225,One-time,Bengaluru,2024-11-04
CUST02226,Regular,Bengaluru,2024-10-24
CUST02227,Occasional,Mumbai,2024-01-28
CUST02228,Loyal,Mumbai,2024-08-20
CUST02229,Loyal,Mumbai,2024-12-06
CUST02230,Occasional,Delhi NCR,2024-12-19
CUST02231,Regular,Hyderabad,2024-09-18
CUST02232,Occasional,Chennai,2025-01-27
CUST02233,Loyal,Delhi NCR,2024-09-13
CUST02234,One-time,Delhi NCR,2024-06-16
CUST02235,Occasional,Pune,2024-07-12
CUST02236,One-time,Pune,2024-10-29
CUST02237,Loyal,Mumbai,2025-01-23
CUST02238,Regular,Mumbai,2024-04-10
CUST02239,Regular,Bengaluru,2024-05-08
CUST02240,Occasional,Bengaluru,2024-10-12
CUST02241,Regular,Mumbai,2024-11-30
CUST02242,Loyal,Delhi NCR,2024-06-23
CUST02243,Regular,Delhi NCR,2024-10-08
CUST02244,Regular,Delhi NCR,2024-01-03
CUST02245,Regular,Bengaluru,2024-05-07
CUST02246,Regular,Pune,2025-02-22
CUST02247,Regular,Bengaluru,2024-09-09
CUST02248,Occasional,Mumbai,2025-01-15
CUST02249,Regular,Mumbai,2024-04-05
CUST02250,Regular,Hyderabad,2024-05-07
CUST02251,Occasional,Bengaluru,2025-03-03
CUST02252,Occasional,Mumbai,2025-03-13
CUST02253,Regular,Delhi NCR,2025-01-19
CUST02254,Occasional,Hyderabad,2024-05-18
CUST02255,One-time,Hyderabad,2024-12-17
CUST02256,Occasional,Chennai,2024-07-19
CUST02257,One-time,Pune,2025-01-04
CUST02258,Occasional,Bengaluru,2025-01-07
CUST02259,Loyal,Bengaluru,2024-07-09
CUST02260,Regular,Mumbai,2024-05-13
CUST02261,Occasional,Pune,2025-03-02
CUST02262,One-time,Bengaluru,2024-07-16
CUST02263,Regular,Mumbai,2024-07-08
CUST02264,Loyal,Chennai,2024-10-18
CUST02265,Occasional,Delhi NCR,2025-02-14
CUST02266,Loyal,Mumbai,2024-02-27
CUST02267,Occasional,Delhi NCR,2025-03-07
CUST02268,Occasional,Chennai,2024-07-03
CUST02269,Occasional,Chennai,2024-01-12
CUST02270,One-time,Bengaluru,2024-05-15
CUST02271,Occasional,Kolkata,2024-07-21
CUST02272,Occasional,Chennai,2024-10-23
CUST02273,Occasional,Hyderabad,2024-09-05
CUST02274,One-time,Chennai,2024-02-29
CUST02275,One-time,Delhi NCR,2024-08-01
CUST02276,Loyal,Hyderabad,2024-04-11
CUST02277,Occasional,Bengaluru,2024-04-28
CUST02278,Regular,Pune,2024-11-07
CUST02279,One-time,Mumbai,2024-12-17
CUST02280,Occasional,Hyderabad,2024-03-09
CUST02281,Regular,Kolkata,2024-09-20
CUST02282,Regular,Delhi NCR,2024-07-03
CUST02283,Regular,Kolkata,2024-05-27
CUST02284,Occasional,Delhi NCR,2024-11-08
CUST02285,Regular,Mumbai,2024-04-18
CUST02286,Loyal,Mumbai,2024-12-01
CUST02287,One-time,Hyderabad,2024-06-24
CUST02288,Occasional,Bengaluru,2024-02-11
CUST02289,Regular,Delhi NCR,2024-12-13
CUST02290,Regular,Pune,2025-01-08
CUST02291,One-time,Delhi NCR,2024-09-03
CUST02292,Occasional,Bengaluru,2024-11-13
CUST02293,Occasional,Chennai,2024-03-05
CUST02294,Regular,Pune,2024-05-28
CUST02295,Regular,Hyderabad,2024-06-02
CUST02296,Loyal,Bengaluru,2024-11-30
CUST02297,Occasional,Kolkata,2024-06-03
CUST02298,Loyal,Delhi NCR,2024-11-14
CUST02299,Loyal,Delhi NCR,2024-05-14
CUST02300,Occasional,Mumbai,2024-09-20
CUST02301,One-time,Bengaluru,2024-04-01
CUST02302,Occasional,Pune,2024-09-01
CUST02303,Regular,Hyderabad,2024-02-05
CUST02304,Regular,Delhi NCR,2024-11-17
CUST02305,Regular,Mumbai,2024-01-13
CUST02306,Regular,Pune,2025-03-13
CUST02307,Occasional,Kolkata,2025-01-02
CUST02308,Regular,Delhi NCR,2024-09-10
CUST02309,Occasional,Mumbai,2025-02-02
CUST02310,One-time,Delhi NCR,2024-12-20
CUST02311,One-time,Bengaluru,2024-03-03
CUST02312,Loyal,Delhi NCR,2024-11-21
CUST02313,Regular,Delhi NCR,2024-06-14
CUST02314,Regular,Pune,2025-01-09
CUST02315,Regular,Delhi NCR,2025-01-13
CUST02316,Regular,Delhi NCR,2025-02-22
CUST02317,Regular,Mumbai,2024-07-16
CUST02318,Occasional,Chennai,2024-03-25
CUST02319,Regular,Delhi NCR,2024-02-24
CUST02320,One-time,Delhi NCR,2024-03-13
CUST02321,Loyal,Mumbai,2025-03-10
CUST02322,Loyal,Pune,2024-09-13
CUST02323,Regular,Chennai,2024-06-03
CUST02324,Loyal,Mumbai,2024-07-15
CUST02325,Regular,Mumbai,2024-03-16
CUST02326,One-time,Mumbai,2024-09-06
CUST02327,Regular,Pune,2024-07-05
CUST02328,Regular,Chennai,2024-12-15
CUST02329,Occasional,Bengaluru,2024-01-10
CUST02330,Regular,Delhi NCR,2025-02-12
CUST02331,Occasional,Hyderabad,2024-01-27
CUST02332,Regular,Hyderabad,2024-07-01
CUST02333,One-time,Delhi NCR,2024-05-29
CUST02334,Loyal,Mumbai,2024-11-10
CUST02335,Regular,Delhi NCR,2024-10-15
CUST02336,Occasional,Hyderabad,2024-03-27
CUST02337,One-time,Pune,2024-08-02
CUST02338,Regular,Pune,2024-08-22
CUST02339,Occasional,Hyderabad,2024-07-22
CUST02340,Loyal,Delhi NCR,2024-01-10
CUST02341,Regular,Delhi NCR,2024-03-19
CUST02342,Loyal,Mumbai,2024-08-08
CUST02343,Occasional,Chennai,2024-04-24
CUST02344,Regular,Bengaluru,2024-08-26
CUST02345,Occasional,Delhi NCR,2024-03-12
CUST02346,Loyal,Mumbai,2024-11-18
CUST02347,One-time,Hyderabad,2024-03-23
