customer_id,last_order,frequency,monetary,recency,R_score,F_score,M_score,RFM_sum,segment,region,segment_true
CUST02378,2025-10-18,6,128458.54000000001,74,3,2,2,7,Needs Attention,Hyderabad,Occasional
CUST02379,2025-12-08,31,494809.14,23,4,5,5,14,Champions,Mumbai,Loyal
CUST02380,2025-10-19,8,431320.74,73,3,3,5,11,Loyal Customers,Hyderabad,Occasional
CUST02381,2024-10-11,3,9708.94,446,1,1,1,3,Lost,Mumbai,One-time
CUST02382,2025-01-18,10,173839.38,347,1,3,3,7,At Risk,Pune,Regular
CUST02383,2025-12-16,16,173784.73,15,5,4,3,12,Loyal Customers,Hyderabad,Regular
CUST02384,2025-12-19,34,720529.35,12,5,5,5,15,Champions,Mumbai,Loyal
CUST02385,2025-12-06,17,419335.73,25,4,4,5,13,Champions,Delhi NCR,Loyal
CUST02386,2025-07-14,6,75135.05,170,2,2,2,6,Lost,Hyderabad,Occasional
CUST02387,2024-03-20,1,7938.219999999999,651,1,1,1,3,Lost,Mumbai,One-time
CUST02388,2025-05-16,29,372696.47,229,2,5,4,11,At Risk,Mumbai,Loyal
CUST02389,2025-11-25,10,163270.16,36,4,3,3,10,Loyal Customers,Bengaluru,Occasional
CUST02390,2025-12-22,20,277106.21,9,5,5,4,14,Champions,Kolkata,Loyal
CUST02391,2025-12-22,12,562138.5,9,5,4,5,14,Champions,Bengaluru,Occasional
CUST02392,2025-10-04,4,47860.77,88,3,2,1,6,Needs Attention,Delhi NCR,Occasional
CUST02393,2025-12-05,16,294772.24,26,4,4,4,12,Champions,Kolkata,Regular
CUST02394,2025-12-30,49,1139235.43,1,5,5,5,15,Champions,Bengaluru,Loyal
CUST02395,2025-06-22,6,70168.93,192,2,2,2,6,Lost,Bengaluru,Occasional
CUST02396,2025-08-09,1,52758.43,144,3,1,1,5,Needs Attention,Delhi NCR,One-time
CUST02397,2025-11-20,18,402324.46,41,4,5,4,13,Champions,Delhi NCR,Regular
CUST02398,2025-12-30,18,336869.36,1,5,5,4,14,Champions,Delhi NCR,Regular
CUST02399,2025-11-17,19,277983.08999999997,44,4,5,4,13,Champions,Pune,Loyal
CUST02400,2025-12-08,10,217871.96000000002,23,4,3,3,10,Loyal Customers,Mumbai,Occasional
CUST02401,2025-11-17,14,309285.41,44,4,4,4,12,Champions,Pune,Occasional
CUST02402,2025-03-02,12,174777.52000000002,304,2,4,3,9,At Risk,Mumbai,Occasional
CUST02403,2025-11-29,9,373104.43,32,4,3,4,11,Loyal Customers,Delhi NCR,Occasional
CUST02404,2024-09-24,1,14262.32,463,1,1,1,3,Lost,Mumbai,One-time
CUST02405,2025-06-11,1,17475.54,203,2,1,1,4,Lost,Bengaluru,One-time
CUST02406,2025-01-27,17,148727.4,338,1,4,3,8,At Risk,Hyderabad,Regular
CUST02407,2025-12-23,1,18598.649999999998,8,5,1,1,7,New / Promising,Delhi NCR,Occasional
CUST02408,2025-09-21,8,131593.03,101,3,3,2,8,Loyal Customers,Mumbai,Regular
CUST02409,2025-11-04,6,160206.49,57,3,2,3,8,Needs Attention,Delhi NCR,Regular
CUST02410,2024-12-27,4,95415.08,369,1,2,2,5,Lost,Hyderabad,One-time
CUST02411,2025-06-18,5,222951.05,196,2,2,3,7,Needs Attention,Delhi NCR,Occasional
CUST02412,2025-05-23,1,1919.16,222,2,1,1,4,Lost,Hyderabad,One-time
CUST02413,2025-12-15,22,762202.68,16,5,5,5,15,Champions,Delhi NCR,Regular
CUST02414,2025-09-21,8,123327.12000000001,101,3,3,2,8,Loyal Customers,Mumbai,Occasional
CUST02415,2025-12-02,26,643085.8099999999,29,4,5,5,14,Champions,Hyderabad,Regular
CUST02416,2025-12-05,35,759899.18,26,4,5,5,14,Champions,Bengaluru,Loyal
CUST02417,2025-10-12,10,253823.16999999998,80,3,3,4,10,Loyal Customers,Mumbai,Regular
CUST02418,2024-11-22,7,43329.22,404,1,3,1,5,At Risk,Kolkata,Occasional
CUST02419,2025-12-29,27,825993.35,2,5,5,5,15,Champions,Mumbai,Loyal
CUST02420,2025-10-28,3,109174.11,64,3,1,2,6,Needs Attention,Delhi NCR,One-time
CUST02421,2025-12-29,30,603999.38,2,5,5,5,15,Champions,Delhi NCR,Loyal
CUST02422,2025-11-28,7,103003.79999999999,33,4,3,2,9,Loyal Customers,Bengaluru,Regular
CUST02423,2025-11-20,2,36160.82,41,4,1,1,6,New / Promising,Hyderabad,Occasional
CUST02424,2025-12-16,18,413788.18,15,5,5,5,15,Champions,Mumbai,Loyal
CUST02425,2025-03-26,1,3657.63,280,2,1,1,4,Lost,Kolkata,One-time
CUST02426,2024-12-20,5,257604.37,376,1,2,4,7,Needs Attention,Pune,Occasional
CUST02427,2025-12-03,17,446228.86,28,4,4,5,13,Champions,Kolkata,Loyal
CUST02428,2025-02-28,3,104872.89,306,2,1,2,5,Lost,Hyderabad,Occasional
CUST02429,2025-08-11,6,88850.15,142,3,2,2,7,Needs Attention,Chennai,Occasional
CUST02430,2025-02-24,6,161133.63999999998,310,2,2,3,7,Needs Attention,Pune,Occasional
CUST02431,2025-03-04,1,3281.75,302,2,1,1,4,Lost,Delhi NCR,One-time
CUST02432,2024-07-05,6,300974.98,544,1,2,4,7,Needs Attention,Bengaluru,Occasional
CUST02433,2025-09-10,3,43156.09,112,3,1,1,5,Needs Attention,Pune,Occasional
CUST02434,2025-12-15,12,244249.94,16,5,4,4,13,Champions,Bengaluru,Regular
CUST02435,2025-08-23,6,135779.8,130,3,2,2,7,Needs Attention,Hyderabad,Occasional
CUST02436,2025-07-25,3,57643.38,159,3,1,1,5,Needs Attention,Mumbai,One-time
CUST02437,2025-06-20,1,7300.87,194,2,1,1,4,Lost,Hyderabad,Occasional
CUST02438,2024-07-29,9,261176.21,520,1,3,4,8,At Risk,Mumbai,Occasional
CUST02439,2025-08-09,14,259956.53,144,3,4,4,11,Loyal Customers,Kolkata,Regular
CUST02440,2024-06-22,4,133452.15,557,1,2,2,5,Lost,Mumbai,Occasional
CUST02441,2024-06-10,2,26547.08,569,1,1,1,3,Lost,Mumbai,One-time
CUST02442,2025-12-03,15,199731.97,28,4,4,3,11,Loyal Customers,Hyderabad,Regular
CUST02443,2025-09-22,13,236724.93,100,3,4,3,10,Loyal Customers,Hyderabad,Regular
CUST02444,2025-09-16,5,17627.62,106,3,2,1,6,Needs Attention,Hyderabad,Occasional
CUST02445,2025-12-05,14,245016.45,26,4,4,4,12,Champions,Kolkata,Regular
CUST02446,2025-08-09,4,70397.67,144,3,2,2,7,Needs Attention,Delhi NCR,Occasional
CUST02447,2025-11-27,21,320016.33999999997,34,4,5,4,13,Champions,Hyderabad,Loyal
CUST02448,2025-12-04,18,204550.02,27,4,5,3,12,Loyal Customers,Delhi NCR,Regular
CUST02449,2025-08-13,10,117662.6,140,3,3,2,8,Loyal Customers,Bengaluru,Occasional
CUST02450,2025-12-28,4,351617.4,3,5,2,4,11,New / Promising,Bengaluru,Occasional
CUST02451,2025-03-25,9,190801.98,281,2,3,3,8,At Risk,Mumbai,Occasional
CUST02452,2025-12-13,13,350204.22000000003,18,4,4,4,12,Champions,Bengaluru,Occasional
CUST02453,2025-12-11,3,27677.57,20,4,2,1,7,New / Promising,Hyderabad,Occasional
CUST02454,2025-12-27,13,193843.77000000002,4,5,4,3,12,Loyal Customers,Mumbai,Occasional
CUST02455,2025-10-22,9,269588.85,70,3,3,4,10,Loyal Customers,Kolkata,Occasional
CUST02456,2024-08-24,6,95556.55,494,1,2,2,5,Lost,Bengaluru,Occasional
CUST02457,2025-09-26,3,11643.79,96,3,2,1,6,Needs Attention,Mumbai,Occasional
CUST02458,2025-12-26,32,452758.57,5,5,5,5,15,Champions,Pune,Loyal
CUST02459,2025-12-17,12,306005.12,14,5,4,4,13,Champions,Mumbai,Regular
CUST02460,2025-07-01,1,14946.62,183,2,1,1,4,Lost,Mumbai,Occasional
CUST02461,2025-06-15,4,84955.89000000001,199,2,2,2,6,Lost,Pune,One-time
CUST02462,2024-12-26,12,273817.71,370,1,4,4,9,At Risk,Mumbai,Occasional
CUST02463,2025-12-18,45,747123.16,13,5,5,5,15,Champions,Mumbai,Loyal
CUST02464,2024-09-12,4,39630.67,475,1,2,1,4,Lost,Hyderabad,Occasional
CUST02465,2025-11-08,5,136818.55,53,3,2,2,7,Needs Attention,Mumbai,Regular
CUST02466,2025-12-15,15,316403.89,16,5,4,4,13,Champions,Hyderabad,Occasional
CUST02467,2024-11-09,1,65507.87,417,1,1,2,4,Lost,Hyderabad,One-time
CUST02468,2025-12-26,8,392261.14,5,5,3,4,12,Loyal Customers,Mumbai,Occasional
CUST02469,2025-09-07,5,27044.14,115,3,2,1,6,Needs Attention,Bengaluru,Occasional
CUST02470,2025-10-01,9,222256.82,91,3,3,3,9,Loyal Customers,Mumbai,Regular
CUST02471,2025-01-20,23,554084.96,345,1,5,5,11,At Risk,Pune,Regular
CUST02472,2025-02-02,1,39128.01,332,1,1,1,3,Lost,Mumbai,One-time
CUST02473,2025-10-30,3,26636.100000000002,62,3,2,1,6,Needs Attention,Kolkata,Occasional
CUST02474,2025-01-05,9,151718.22,360,1,3,3,7,At Risk,Mumbai,Occasional
CUST02475,2025-11-17,8,336725.63999999996,44,4,3,4,11,Loyal Customers,Pune,Regular
CUST02476,2025-12-28,21,249887.54,3,5,5,4,14,Champions,Mumbai,Loyal
CUST02477,2025-12-28,17,213375.31,3,5,4,3,12,Loyal Customers,Mumbai,Loyal
CUST02478,2025-11-28,9,135157.39,33,4,3,2,9,Loyal Customers,Bengaluru,Regular
CUST02479,2024-11-20,14,482826.64,406,1,4,5,10,At Risk,Bengaluru,Regular
CUST02480,2025-04-17,5,125400.65,258,2,2,2,6,Lost,Kolkata,One-time
CUST02481,2025-06-27,6,97504.83,187,2,2,2,6,Lost,Mumbai,Occasional
CUST02482,2025-05-30,10,280828.26,215,2,3,4,9,At Risk,Mumbai,Regular
CUST02483,2025-12-10,20,426379.29,21,4,5,5,14,Champions,Delhi NCR,Loyal
CUST02484,2025-02-12,14,256780.35,322,2,4,4,10,At Risk,Delhi NCR,Regular
CUST02485,2024-10-31,4,84936.92,426,1,2,2,5,Lost,Chennai,One-time
CUST02486,2025-03-13,9,336989.82,293,2,3,4,9,At Risk,Chennai,Regular
CUST02487,2025-05-28,8,185100.63,217,2,3,3,8,At Risk,Chennai,Occasional
CUST02488,2025-01-22,1,743.79,343,1,1,1,3,Lost,Mumbai,One-time
CUST02489,2025-12-07,25,717902.5,24,4,5,5,14,Champions,Delhi NCR,Loyal
CUST02490,2025-12-23,7,117184.76999999999,8,5,3,2,10,Loyal Customers,Hyderabad,Occasional
CUST02491,2025-09-19,2,6330.889999999999,103,3,1,1,5,Needs Attention,Delhi NCR,One-time
CUST02492,2025-12-03,11,232660.5,28,4,3,3,10,Loyal Customers,Pune,Regular
CUST02493,2025-12-13,36,1230863.62,18,4,5,5,14,Champions,Delhi NCR,Loyal
CUST02494,2025-02-01,1,2179.71,333,1,1,1,3,Lost,Delhi NCR,One-time
CUST02495,2024-07-08,6,246160.18,541,1,2,4,7,Needs Attention,Chennai,One-time
CUST02496,2024-10-02,11,277485.14,455,1,3,4,8,At Risk,Delhi NCR,Occasional
CUST02497,2025-05-25,2,30763.14,220,2,1,1,4,Lost,Kolkata,Occasional
CUST02498,2025-07-26,10,258724.13,158,3,3,4,10,Loyal Customers,Delhi NCR,Regular
CUST02499,2025-08-08,3,148338.26,145,3,2,3,8,Needs Attention,Mumbai,One-time
CUST02500,2025-12-14,11,328915.04,17,4,3,4,11,Loyal Customers,Delhi NCR,Regular
CUST02501,2025-11-09,23,347822.98,52,3,5,4,12,Loyal Customers,Mumbai,Loyal
CUST02502,2025-05-24,7,158021.5,221,2,3,3,8,At Risk,Bengaluru,Occasional
CUST02503,2025-03-08,2,107478.54000000001,298,2,1,2,5,Lost,Mumbai,One-time
CUST02504,2025-03-29,1,8932.22,277,2,1,1,4,Lost,Pune,One-time
CUST02505,2025-12-20,16,599186.64,11,5,4,5,14,Champions,Chennai,Regular
CUST02506,2025-12-24,19,310126.76,7,5,5,4,14,Champions,Delhi NCR,Loyal
CUST02507,2024-11-03,3,39592.77,423,1,2,1,4,Lost,Mumbai,One-time
CUST02508,2024-11-11,1,20959.489999999998,415,1,1,1,3,Lost,Delhi NCR,One-time
CUST02509,2025-11-24,9,263376.31,37,4,3,4,11,Loyal Customers,Hyderabad,Occasional
CUST02510,2025-03-09,4,35760.72,297,2,2,1,5,Lost,Bengaluru,Occasional
CUST02511,2024-12-30,6,144006.46000000002,366,1,2,3,6,Needs Attention,Mumbai,Regular
CUST02512,2025-12-07,23,548837.66,24,4,5,5,14,Champions,Bengaluru,Regular
CUST02513,2025-12-05,32,722873.37,26,4,5,5,14,Champions,Bengaluru,Loyal
CUST02514,2025-11-19,29,749115.5,42,4,5,5,14,Champions,Delhi NCR,Loyal
CUST02515,2025-12-16,18,356437.98,15,5,5,4,14,Champions,Mumbai,Regular
CUST02516,2025-03-20,1,8666.42,286,2,1,1,4,Lost,Kolkata,One-time
CUST02517,2025-12-05,22,429718.3,26,4,5,5,14,Champions,Mumbai,Loyal
CUST02518,2025-12-24,12,253355.16000000003,7,5,4,4,13,Champions,Mumbai,Regular
CUST02519,2025-03-04,10,205926.86000000002,302,2,3,3,8,At Risk,Mumbai,Occasional
CUST02520,2025-12-19,19,480410.98000000004,12,5,5,5,15,Champions,Bengaluru,Regular
CUST02521,2025-11-15,9,209260.29,46,3,3,3,9,Loyal Customers,Bengaluru,Regular
CUST02522,2025-10-28,7,178107.83000000002,64,3,3,3,9,Loyal Customers,Delhi NCR,Occasional
CUST02523,2025-12-07,16,152561.5,24,4,4,3,11,Loyal Customers,Bengaluru,Regular
CUST02524,2025-12-28,4,47292.78,3,5,2,1,8,New / Promising,Pune,Occasional
CUST02525,2025-03-11,2,52007.22,295,2,1,1,4,Lost,Delhi NCR,One-time
CUST02526,2025-12-08,9,180368.74,23,4,3,3,10,Loyal Customers,Chennai,Regular
CUST02527,2024-08-29,1,8777.93,489,1,1,1,3,Lost,Delhi NCR,One-time
CUST02528,2024-06-15,1,11193.22,564,1,1,1,3,Lost,Mumbai,One-time
CUST02529,2025-07-19,1,6549.35,165,2,1,1,4,Lost,Kolkata,One-time
CUST02530,2025-06-07,4,59813.46,207,2,2,2,6,Lost,Hyderabad,Occasional
CUST02531,2025-12-12,8,149896.94,19,4,3,3,10,Loyal Customers,Delhi NCR,Occasional
CUST02532,2025-02-18,9,280117.3,316,2,3,4,9,At Risk,Chennai,Occasional
CUST02533,2025-07-25,1,15830.58,159,3,1,1,5,Needs Attention,Bengaluru,Occasional
CUST02534,2025-12-21,39,1043300.4,10,5,5,5,15,Champions,Delhi NCR,Loyal
CUST02535,2025-03-16,1,6814.01,290,2,1,1,4,Lost,Chennai,One-time
CUST02536,2025-11-30,7,130084.84999999999,31,4,3,2,9,Loyal Customers,Hyderabad,Occasional
CUST02537,2025-04-15,5,103201.40000000001,260,2,2,2,6,Lost,Delhi NCR,Occasional
CUST02538,2025-09-27,6,102822.34999999999,95,3,2,2,7,Needs Attention,Pune,Regular
CUST02539,2025-12-13,23,443198.05,18,4,5,5,14,Champions,Delhi NCR,Loyal
CUST02540,2025-08-31,5,170060.3,122,3,2,3,8,Needs Attention,Mumbai,Occasional
CUST02541,2025-10-01,5,104523.87000000001,91,3,2,2,7,Needs Attention,Kolkata,Occasional
CUST02542,2025-12-17,11,265873.32,14,5,3,4,12,Loyal Customers,Bengaluru,Regular
CUST02543,2025-11-30,17,382030.25,31,4,4,4,12,Champions,Bengaluru,Regular
CUST02544,2025-12-04,13,233767.74000000002,27,4,4,3,11,Loyal Customers,Bengaluru,Regular
CUST02545,2025-10-19,5,44668.55,73,3,2,1,6,Needs Attention,Bengaluru,Occasional
CUST02546,2025-11-07,23,296826.5,54,3,5,4,12,Loyal Customers,Delhi NCR,Regular
CUST02547,2025-06-09,3,176847.71,205,2,2,3,7,Needs Attention,Kolkata,One-time
CUST02548,2025-06-22,12,234155.89,192,2,4,3,9,At Risk,Pune,Regular
CUST02549,2025-11-02,10,205947.88999999998,59,3,3,3,9,Loyal Customers,Pune,Regular
CUST02550,2025-12-09,15,83522.31,22,4,4,2,10,Loyal Customers,Bengaluru,Regular
CUST02551,2025-05-22,6,65139.64,223,2,2,2,6,Lost,Delhi NCR,Occasional
CUST02552,2025-12-23,17,414745.54,8,5,4,5,14,Champions,Mumbai,Regular
CUST02553,2025-09-29,12,275359.85000000003,93,3,4,4,11,Loyal Customers,Delhi NCR,Occasional
CUST02554,2025-02-14,3,20799.12,320,2,2,1,5,Lost,Mumbai,One-time
CUST02555,2025-12-24,23,396980.85,7,5,5,4,14,Champions,Pune,Regular
CUST02556,2025-06-29,5,79525.52,185,2,2,2,6,Lost,Chennai,Occasional
CUST02557,2025-12-28,30,441320.18,3,5,5,5,15,Champions,Delhi NCR,Loyal
CUST02558,2025-12-25,18,393223.35,6,5,5,4,14,Champions,Delhi NCR,Regular
CUST02559,2025-10-19,13,288959.58999999997,73,3,4,4,11,Loyal Customers,Pune,Regular
CUST02560,2025-12-29,32,691294.08,2,5,5,5,15,Champions,Mumbai,Loyal
CUST02561,2025-12-20,5,100154.8,11,5,2,2,9,New / Promising,Chennai,Occasional
CUST02562,2025-12-14,6,172085.94,17,4,2,3,9,New / Promising,Delhi NCR,Occasional
CUST02563,2024-05-23,10,160504.24,587,1,3,3,7,At Risk,Mumbai,Occasional
CUST02564,2025-10-24,12,191475.58000000002,68,3,4,3,10,Loyal Customers,Mumbai,Occasional
CUST02565,2025-04-18,3,44067.55,257,2,2,1,5,Lost,Kolkata,Occasional
CUST02566,2025-12-22,14,227190.4,9,5,4,3,12,Loyal Customers,Delhi NCR,Regular
CUST02567,2025-11-28,21,495247.18,33,4,5,5,14,Champions,Pune,Loyal
CUST02568,2025-12-22,32,910367.5,9,5,5,5,15,Champions,Mumbai,Loyal
CUST02569,2025-11-06,12,312343.94,55,3,4,4,11,Loyal Customers,Mumbai,Occasional
CUST02570,2025-04-20,1,13135.84,255,2,1,1,4,Lost,Chennai,One-time
CUST02571,2025-12-27,47,726666.31,4,5,5,5,15,Champions,Mumbai,Loyal
CUST02572,2025-05-25,7,268745.74,220,2,3,4,9,At Risk,Mumbai,Occasional
CUST02573,2024-08-02,6,191627.48,516,1,2,3,6,Needs Attention,Bengaluru,Occasional
CUST02574,2025-04-11,1,3707.62,264,2,1,1,4,Lost,Chennai,One-time
CUST02575,2025-12-02,7,168946.97,29,4,3,3,10,Loyal Customers,Delhi NCR,Occasional
CUST02576,2025-11-04,11,359936.67,57,3,3,4,10,Loyal Customers,Mumbai,Occasional
CUST02577,2024-09-29,8,397081.85000000003,458,1,3,4,8,At Risk,Kolkata,Occasional
CUST02578,2024-11-22,2,70776.81,404,1,1,2,4,Lost,Pune,One-time
CUST02579,2025-12-27,10,198053.32,4,5,3,3,11,Loyal Customers,Chennai,Loyal
CUST02580,2025-01-17,2,59229.05,348,1,1,2,4,Lost,Hyderabad,One-time
CUST02581,2025-12-30,37,890625.43,1,5,5,5,15,Champions,Pune,Loyal
CUST02582,2024-11-02,2,41249.82,424,1,1,1,3,Lost,Delhi NCR,One-time
CUST02583,2025-12-12,30,933949.5900000001,19,4,5,5,14,Champions,Delhi NCR,Loyal
CUST02584,2025-12-07,16,325264.33,24,4,4,4,12,Champions,Pune,Regular
CUST02585,2025-09-02,35,743447.11,120,3,5,5,13,Loyal Customers,Pune,Loyal
CUST02586,2025-11-05,8,225194.63,56,3,3,3,9,Loyal Customers,Kolkata,Regular
CUST02587,2025-12-28,11,487052.15,3,5,3,5,13,Loyal Customers,Bengaluru,Regular
CUST02588,2024-08-24,17,533755.49,494,1,4,5,10,At Risk,Delhi NCR,Regular
CUST02589,2025-12-10,15,194326.1,21,4,4,3,11,Loyal Customers,Bengaluru,Regular
CUST02590,2025-12-11,10,65113.54,20,4,3,2,9,Loyal Customers,Pune,Regular
CUST02591,2025-12-17,7,264862.81,14,5,3,4,12,Loyal Customers,Bengaluru,Occasional
CUST02592,2025-05-19,1,21465.100000000002,226,2,1,1,4,Lost,Hyderabad,One-time
CUST02593,2025-09-11,5,72931.8,111,3,2,2,7,Needs Attention,Bengaluru,Occasional
CUST02594,2025-11-20,19,537695.29,41,4,5,5,14,Champions,Mumbai,Loyal
CUST02595,2025-12-05,25,545726.75,26,4,5,5,14,Champions,Bengaluru,Regular
CUST02596,2024-08-16,4,63477.66,502,1,2,2,5,Lost,Pune,One-time
CUST02597,2025-12-26,30,763310.83,5,5,5,5,15,Champions,Chennai,Loyal
CUST02598,2025-12-18,9,75234.03,13,5,3,2,10,Loyal Customers,Delhi NCR,Regular
CUST02599,2024-11-27,3,51142.31999999999,399,1,2,1,4,Lost,Bengaluru,One-time
CUST02600,2024-12-19,1,21745.190000000002,377,1,1,1,3,Lost,Bengaluru,One-time
CUST02601,2025-11-11,14,204882.58000000002,50,3,4,3,10,Loyal Customers,Bengaluru,Regular
CUST02602,2025-04-01,10,220089.64,274,2,3,3,8,At Risk,Mumbai,Occasional
CUST02603,2025-11-24,8,138993.05,37,4,3,2,9,Loyal Customers,Chennai,Regular
CUST02604,2025-11-20,5,127657.57,41,4,2,2,8,New / Promising,Chennai,Occasional
CUST02605,2025-11-02,35,1093418.52,59,3,5,5,13,Loyal Customers,Bengaluru,Loyal
CUST02606,2025-12-30,18,322786.51,1,5,5,4,14,Champions,Bengaluru,Loyal
CUST02607,2025-07-13,7,191195.54,171,2,3,3,8,At Risk,Mumbai,Occasional
CUST02608,2025-01-01,12,382789.49,364,1,4,4,9,At Risk,Bengaluru,Regular
CUST02609,2024-11-02,8,194194.88,424,1,3,3,7,At Risk,Bengaluru,Occasional
CUST02610,2025-11-27,11,250502.64,34,4,3,4,11,Loyal Customers,Pune,Regular
CUST02611,2025-12-24,3,106196.7,7,5,2,2,9,New / Promising,Mumbai,One-time
CUST02612,2025-12-01,1,5937.58,30,4,1,1,6,New / Promising,Pune,One-time
CUST02613,2025-12-12,24,711761.66,19,4,5,5,14,Champions,Delhi NCR,Regular
CUST02614,2025-03-23,7,178110.47999999998,283,2,3,3,8,At Risk,Pune,Occasional
CUST02615,2025-12-09,9,169338.17,22,4,3,3,10,Loyal Customers,Pune,Regular
CUST02616,2025-12-26,11,242854.49,5,5,4,4,13,Champions,Delhi NCR,Regular
CUST02617,2025-12-01,13,288913.3,30,4,4,4,12,Champions,Bengaluru,Regular
CUST02618,2025-04-14,2,12815.94,261,2,1,1,4,Lost,Chennai,One-time
CUST02619,2024-07-08,3,36788.020000000004,541,1,2,1,4,Lost,Pune,One-time
CUST02620,2024-12-28,1,30246.03,368,1,1,1,3,Lost,Mumbai,One-time
CUST02621,2024-05-02,1,19786.53,608,1,1,1,3,Lost,Bengaluru,One-time
CUST02622,2025-05-11,2,31912.13,234,2,1,1,4,Lost,Delhi NCR,One-time
CUST02623,2025-12-26,15,493580.55,5,5,4,5,14,Champions,Pune,Regular
CUST02624,2024-12-11,2,25301.21,385,1,1,1,3,Lost,Pune,One-time
CUST02625,2025-11-28,7,271779.39,33,4,3,4,11,Loyal Customers,Mumbai,Occasional
CUST02626,2025-10-28,18,408087.81,64,3,5,5,13,Loyal Customers,Pune,Regular
CUST02627,2025-05-22,7,122956.69,223,2,3,2,7,At Risk,Hyderabad,Occasional
CUST02628,2025-11-20,13,177528.87,41,4,4,3,11,Loyal Customers,Hyderabad,Regular
CUST02629,2025-11-24,8,261736.78999999998,37,4,3,4,11,Loyal Customers,Mumbai,Regular
CUST02630,2024-10-22,14,429479.62,435,1,4,5,10,At Risk,Delhi NCR,Regular
CUST02631,2025-12-30,23,633217.75,1,5,5,5,15,Champions,Bengaluru,Loyal
CUST02632,2025-12-24,17,607471.39,7,5,4,5,14,Champions,Mumbai,Regular
CUST02633,2025-03-13,1,4010.43,293,2,1,1,4,Lost,Bengaluru,One-time
CUST02634,2025-06-05,3,21901.97,209,2,2,1,5,Lost,Mumbai,Occasional
CUST02635,2024-10-01,12,243784.97999999998,456,1,4,4,9,At Risk,Mumbai,Occasional
CUST02636,2025-05-29,8,163133.15,216,2,3,3,8,At Risk,Pune,Regular
CUST02637,2025-11-30,17,231583.69,31,4,4,3,11,Loyal Customers,Delhi NCR,Regular
CUST02638,2025-12-29,9,191184.8,2,5,3,3,11,Loyal Customers,Pune,Regular
CUST02639,2025-08-14,5,75553.2,139,3,2,2,7,Needs Attention,Mumbai,One-time
CUST02640,2024-12-27,10,190173.98,369,1,3,3,7,At Risk,Bengaluru,Regular
CUST02641,2025-12-15,7,196312.8,16,5,3,3,11,Loyal Customers,Delhi NCR,Occasional
CUST02642,2025-12-28,13,221482.21,3,5,4,3,12,Loyal Customers,Hyderabad,Occasional
CUST02643,2025-01-11,5,106727.24999999999,354,1,2,2,5,Lost,Hyderabad,Occasional
CUST02644,2024-11-13,1,36066.74,413,1,1,1,3,Lost,Delhi NCR,One-time
CUST02645,2025-01-25,15,263639.36,340,1,4,4,9,At Risk,Pune,Regular
CUST02646,2025-12-12,3,16854.72,19,4,2,1,7,New / Promising,Delhi NCR,One-time
CUST02647,2025-05-10,6,239380.31,235,2,2,3,7,Needs Attention,Bengaluru,Occasional
CUST02648,2025-07-02,4,93061.97,182,2,2,2,6,Lost,Mumbai,Occasional
CUST02649,2025-05-20,4,94414.82,225,2,2,2,6,Lost,Bengaluru,Occasional
CUST02650,2025-01-08,1,1970.82,357,1,1,1,3,Lost,Mumbai,One-time
CUST02651,2025-01-20,2,39491.1,345,1,1,1,3,Lost,Chennai,One-time
CUST02652,2025-10-10,16,328937.98000000004,82,3,4,4,11,Loyal Customers,Bengaluru,Regular
CUST02653,2024-08-23,1,2641.61,495,1,1,1,3,Lost,Bengaluru,One-time
CUST02654,2025-04-09,3,29185.969999999998,266,2,2,1,5,Lost,Delhi NCR,Occasional
CUST02655,2025-02-05,15,205501.66,329,1,4,3,8,At Risk,Delhi NCR,Regular
CUST02656,2025-03-30,1,11704.34,276,2,1,1,4,Lost,Mumbai,One-time
CUST02657,2025-12-14,21,539541.91,17,4,5,5,14,Champions,Chennai,Regular
CUST02658,2024-09-26,12,367529.05,461,1,4,4,9,At Risk,Hyderabad,Occasional
CUST02659,2025-02-07,26,759761.64,327,1,5,5,11,At Risk,Mumbai,Loyal
CUST02660,2025-12-17,19,329006.82,14,5,5,4,14,Champions,Hyderabad,Regular
CUST02661,2024-10-11,3,61589.799999999996,446,1,2,2,5,Lost,Delhi NCR,One-time
CUST02662,2025-12-08,19,450328.75,23,4,5,5,14,Champions,Mumbai,Regular
CUST02663,2025-12-28,10,313464.12,3,5,3,4,12,Loyal Customers,Bengaluru,Regular
CUST02664,2025-10-16,16,362274.68,76,3,4,4,11,Loyal Customers,Mumbai,Regular
CUST02665,2025-08-12,11,325518.23,141,3,4,4,11,Loyal Customers,Mumbai,Regular
CUST02666,2024-09-30,1,14831.61,457,1,1,1,3,Lost,Pune,One-time
CUST02667,2024-08-20,2,8855.52,498,1,1,1,3,Lost,Delhi NCR,One-time
CUST02668,2025-12-21,19,535281.22,10,5,5,5,15,Champions,Chennai,Loyal
CUST02669,2025-12-16,7,138169.64,15,5,3,2,10,Loyal Customers,Pune,Occasional
CUST02670,2024-12-11,13,270273.64,385,1,4,4,9,At Risk,Chennai,Regular
CUST02671,2025-05-13,12,259843.94,232,2,4,4,10,At Risk,Pune,Occasional
CUST02672,2025-07-22,10,184375.32,162,2,3,3,8,At Risk,Chennai,Regular
CUST02673,2025-09-29,13,238982.32,93,3,4,3,10,Loyal Customers,Delhi NCR,Regular
CUST02674,2025-11-06,9,191051.2,55,3,3,3,9,Loyal Customers,Bengaluru,Regular
